,,Data ID,307_P1_G10_vastus_18C36_PWD_lean_0.mzXML,339_P1_H02_vastus_18C37_PWD_lean_0.mzXML,293_P1_G03_vastus_18C40_PWD_lean_0.mzXML,253_P1_F07_vastus_18C41_PWD_lean_0.mzXML,255_P1_F08_vastus_18C42_PWD_lean_0.mzXML,059_P1_B06_vastus_NPC1_PWD_lean_0.mzXML,205_P1_E07_vastus_NPC2_PWD_lean_0.mzXML,289_P1_G01_vastus_NPC3_PWD_lean_0.mzXML,049_P1_B01_vastus_RC59_PWD_lean_0.mzXML,303_P1_G08_vastus_18F50_PWD_obese_0.mzXML,201_P1_E05_vastus_18F52_PWD_obese_0.mzXML,117_P1_C11_vastus_18F54_PWD_obese_0.mzXML,211_P1_E10_vastus_18F55_PWD_obese_0.mzXML,149_P1_D03_vastus_18F57_PWD_obese_0.mzXML,151_P1_D04_vastus_NPF1_PWD_obese_0.mzXML,215_P1_E12_vastus_NPF2_PWD_obese_0.mzXML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Sample ID,18C36,18C37,18C40,18C41,18C42,NPC1,NPC2,NPC3,RC59,18F50,18F52,18F54,18F55,18F57,NPF1,NPF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Phenotype,lean,lean,lean,lean,lean,lean,lean,lean,lean,obese,obese,obese,obese,obese,obese,obese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Group,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Compartment,Vas,Vas,Vas,Vas,Vas,Vas,Vas,Vas,Vas,Vas,Vas,Vas,Vas,Vas,Vas,Vas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Handling,Whole,Whole,Whole,Whole,Whole,Whole,Whole,Whole,Whole,Whole,Whole,Whole,Whole,Whole,Whole,Whole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,96wPL No.,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Address,G10,H02,G03,F07,F08,B06,E07,G01,B01,G08,E05,C11,E10,D03,D04,E12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lipid variable,Category,m/z,18C36,18C37,18C40,18C41,18C42,NPC1,NPC2,NPC3,RC59,18F50,18F52,18F54,18F55,18F57,NPF1,NPF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(34:1)_[M+Cl]1-,PC,794.5472,9.105,13.662,10.620,12.916,7.642,21.380,13.051,39.047,20.364,8.262,0.919,15.392,0.831,13.911,0.000,10.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(34:1)_[M+OAC]1- ,PC,818.5917,0.853,2.227,1.439,0.450,1.510,2.899,2.700,11.817,1.272,2.290,0.847,3.643,0.000,2.634,0.000,2.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(34:2)_[M+Cl]1-,PC,792.5316,18.854,13.906,15.871,24.106,15.431,19.765,15.382,19.566,39.354,15.044,0.469,18.222,4.703,19.837,0.000,29.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(34:2)_[M+OAC]1- ,PC,816.576,2.416,3.884,3.309,2.583,4.533,2.696,1.433,3.731,5.757,4.042,0.000,3.700,0.485,2.947,0.000,0.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(34:3)_[M+OAC]1- ,PC,814.5604,0.647,0.000,1.177,0.610,0.000,0.146,0.317,0.000,0.086,0.546,5.930,0.320,0.000,0.322,0.594,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(34:5)_[M+OAC]1- ,PC,810.5291,0.200,0.864,0.704,1.031,0.000,2.198,0.287,0.282,0.570,1.348,0.000,2.342,0.000,0.822,0.000,1.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(34:6)_[M+OAC]1- ,PC,808.5134,0.000,0.094,0.210,0.000,0.000,0.174,0.084,0.185,0.010,0.096,0.509,0.181,0.000,0.117,0.000,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(35:2)_[M+OAC]1- ,PC,830.5917,6.733,6.160,5.431,6.526,8.609,4.852,4.094,11.008,10.835,8.807,0.000,9.559,4.083,9.347,1.029,5.637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(35:3)_[M+OAC]1- ,PC,828.576,7.517,4.117,5.901,7.949,9.045,3.940,3.799,2.235,10.955,5.564,0.000,10.023,1.400,7.702,0.000,2.962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(35:4)_[M+OAC]1- ,PC,826.5604,68.821,33.486,89.576,61.727,31.303,81.315,81.839,30.554,63.773,76.978,5.857,66.853,4.904,89.481,0.759,65.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(35:5)_[M+Cl]1-,PC,800.5003,0.000,0.109,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(35:5)_[M+OAC]1- ,PC,824.5447,0.741,0.062,1.507,0.967,0.747,2.719,2.075,0.000,0.000,1.162,0.000,3.410,0.392,3.259,0.000,0.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:0)_[M+OAC]1-,PC,848.6386,0.000,1.533,0.100,0.000,0.056,0.000,0.000,1.587,0.137,0.000,0.894,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:2)_[M+Cl]1-,PC,820.5629,0.245,0.525,0.257,0.298,0.972,1.545,0.240,3.916,2.583,0.353,0.000,2.319,0.558,0.629,0.000,0.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:2)_[M+OAC]1- ,PC,844.6073,0.000,0.000,0.112,0.000,0.151,0.113,0.000,1.026,0.288,0.147,0.000,0.357,0.000,0.227,0.000,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:3)_[M+Cl]1-,PC,818.5472,0.743,2.019,6.797,6.197,1.734,13.895,6.375,1.578,7.031,1.906,0.000,3.740,0.431,6.867,0.000,1.673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:3)_[M+OAC]1- ,PC,842.5917,0.988,0.000,0.523,0.812,0.378,0.337,0.808,0.000,0.000,1.076,13.863,0.716,0.348,0.220,2.738,0.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:4)_[M+Cl]1-,PC,816.5316,19.108,16.436,27.759,26.459,11.063,54.506,29.802,18.886,32.260,24.102,0.000,26.907,0.821,32.108,0.668,19.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:4)_[M+OAC]1- ,PC,840.576,1.791,2.837,7.631,3.921,2.328,7.715,8.301,4.460,4.564,10.966,0.000,6.568,0.000,8.596,0.000,7.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:6)_[M+OAC]1- ,PC,836.5447,5.292,0.876,13.318,10.434,0.539,11.117,3.769,1.219,1.258,5.122,0.815,5.605,0.431,6.763,1.064,6.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:7)_[M+OAC]1- ,PC,834.5291,35.037,26.347,29.549,38.355,8.179,33.740,34.162,18.337,28.818,32.401,0.000,33.953,10.896,31.467,0.000,34.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:8)_[M+OAC]1- ,PC,832.5134,0.321,0.000,0.000,0.000,0.108,0.491,0.175,0.168,0.152,0.000,0.000,0.725,0.878,0.280,0.000,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(37:2)_[M+Cl]1-,PC,834.5785,0.000,0.194,0.091,0.000,0.048,0.714,0.079,0.147,0.344,0.000,0.000,0.307,0.000,0.000,0.651,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(37:2)_[M+OAC]1- ,PC,858.623,0.000,0.000,0.114,0.093,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.475,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(37:3)_[M+Cl]1-,PC,832.5629,0.000,0.472,0.000,0.000,0.658,0.000,0.000,0.620,0.000,0.000,0.000,0.000,0.580,0.107,0.814,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(37:4)_[M+OAC]1- ,PC,854.5917,5.424,5.695,10.454,6.771,4.488,7.327,8.182,7.633,6.089,13.736,0.000,10.256,0.417,13.188,0.000,11.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(37:5)_[M+OAC]1- ,PC,852.576,9.493,3.482,14.592,11.076,5.535,14.361,13.713,2.910,11.338,13.888,0.000,14.042,0.186,15.389,0.000,14.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(37:6)_[M+OAC]1- ,PC,850.5604,20.845,10.533,27.537,22.169,12.111,51.238,65.270,24.538,46.143,36.805,0.000,43.411,1.320,34.216,0.000,66.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(37:7)_[M+Cl]1-,PC,824.5003,0.141,0.000,5.046,0.000,0.000,0.121,0.000,0.163,0.103,0.000,0.892,0.079,0.000,0.088,1.040,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(37:7)_[M+OAC]1- ,PC,848.5447,0.000,0.000,0.103,0.695,0.082,2.580,2.509,0.275,0.732,0.459,0.674,2.413,0.342,0.518,0.000,0.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:0)_[M+Cl]1-,PC,852.6255,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.052,0.000,0.000,0.000,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:0)_[M+OAC]1-,PC,876.6699,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:2)_[M+OAC]1- ,PC,872.6386,0.000,0.000,0.322,0.012,0.000,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:3)_[M+OAC]1- ,PC,870.623,0.000,0.000,0.000,0.000,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.521,0.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:4)_[M+Cl]1-,PC,844.5629,0.375,0.369,0.346,0.791,0.301,4.168,0.647,3.364,1.285,1.494,0.000,3.189,0.601,1.587,0.000,1.873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:4)_[M+OAC]1- ,PC,868.6073,0.000,0.000,0.000,0.000,0.000,0.305,0.000,0.148,0.000,0.132,0.000,0.062,0.000,0.083,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:5)_[M+Cl]1-,PC,842.5472,0.204,0.531,2.533,2.400,0.560,8.856,3.392,2.320,3.397,2.431,0.000,5.052,0.000,3.179,0.000,3.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:5)_[M+OAC]1- ,PC,866.5917,0.000,0.000,0.129,0.302,0.090,1.002,0.000,0.000,0.250,0.447,0.000,0.598,0.000,0.270,0.000,0.340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:6)_[M+Cl]1-,PC,840.5316,2.365,3.464,7.490,8.888,3.589,34.457,22.367,15.642,23.687,9.731,0.000,17.738,3.191,11.639,0.000,19.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:6)_[M+OAC]1- ,PC,864.576,0.193,0.471,0.666,0.003,0.534,4.615,6.433,2.396,2.230,2.872,0.000,4.030,0.906,1.043,0.000,7.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:7)_[M+OAC]1- ,PC,862.5604,0.000,5.007,0.000,0.210,0.977,0.133,0.000,1.216,0.000,0.000,0.000,0.000,2.944,0.082,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:9)_[M+OAC]1- ,PC,858.5291,0.945,0.313,0.985,0.971,0.584,2.755,1.769,0.640,0.912,0.667,0.000,1.416,2.862,0.283,0.858,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(39:2)_[M+OAC]1- ,PC,886.6543,0.000,0.000,0.083,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(39:3)_[M+OAC]1- ,PC,884.6386,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.031,0.000,0.000,0.786,0.050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(39:4)_[M+Cl]1-,PC,858.5785,0.000,0.000,0.000,0.057,0.047,0.000,0.000,0.000,0.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(39:4)_[M+OAC]1-,PC,882.623,0.000,0.000,0.000,0.000,0.000,0.047,0.000,0.000,0.063,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(39:5)_[M+OAC]1- ,PC,880.6073,0.797,0.880,1.365,2.096,0.161,2.627,2.159,0.670,0.507,0.464,0.000,3.197,0.291,1.118,0.000,2.220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(39:6)_[M+OAC]1-,PC,878.5917,4.295,6.950,5.110,7.700,1.933,5.507,5.728,3.207,6.649,8.150,0.000,8.434,0.818,7.280,0.000,9.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(39:7)_[M+OAC]1- ,PC,876.576,0.000,0.045,0.000,0.606,0.000,1.979,1.259,0.000,0.441,0.490,0.000,1.684,0.803,0.000,0.000,1.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:0)_[M+Cl]1-,PC,880.6568,0.000,0.000,1.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:1)_[M+Cl]1-,PC,878.6411,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.558,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:1)_[M+OAC]1- ,PC,902.6856,0.000,0.000,0.000,0.081,0.000,0.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:10)_[M+OAC]1-,PC,884.5447,2.315,1.846,2.955,4.338,0.216,3.574,3.584,0.588,1.054,0.299,0.889,2.077,0.249,0.836,0.000,1.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:2)_[M+Cl]1-,PC,876.6255,0.000,0.000,0.000,0.126,0.075,0.040,0.000,0.000,0.110,0.000,0.000,0.000,0.000,0.152,0.000,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:2)_[M+OAC]1- ,PC,900.6699,0.000,0.000,0.000,0.000,0.000,0.028,0.000,0.000,0.000,0.219,0.000,0.063,0.000,0.127,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:3)_[M+Cl]1-,PC,874.6098,0.000,0.075,0.068,0.275,0.146,0.192,0.000,0.171,0.000,0.116,0.000,0.276,0.000,0.273,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:4)_[M+Cl]1-,PC,872.5942,0.194,0.000,0.112,0.478,0.065,0.257,0.177,0.118,0.384,0.000,0.000,0.301,0.476,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:5)_[M+Cl]1-,PC,870.5785,4.788,0.862,8.746,12.231,1.070,8.989,6.253,0.936,3.314,2.572,0.000,6.329,0.174,7.009,0.000,5.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:6)_[M+Cl]1-,PC,868.5629,0.000,0.000,0.098,0.000,0.163,0.999,0.000,1.089,0.124,0.079,0.610,0.679,0.888,0.245,0.000,0.640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:6)_[M+OAC]1- ,PC,892.6073,0.180,0.472,0.000,0.000,0.000,0.033,0.000,0.160,0.000,0.072,0.000,0.079,0.000,0.000,0.363,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:9)_[M+OAC]1- ,PC,886.5604,84.730,39.320,86.158,82.246,24.813,63.283,78.510,29.572,57.417,66.974,0.000,61.161,7.825,56.497,0.000,62.520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(41:0)_[M+Cl]1-,PC,894.6724,0.000,0.000,7.592,0.159,0.000,0.000,0.000,0.000,0.000,0.000,0.602,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(41:1)_[M+OAC]1-,PC,916.7012,0.000,0.000,0.000,0.000,0.000,0.100,0.082,0.138,0.000,0.000,0.000,0.196,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(41:2)_[M+OAC]1-,PC,914.6856,0.402,0.000,0.000,0.116,0.089,0.193,0.000,0.000,0.134,0.000,0.000,0.155,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(41:4)_[M+Cl]1-,PC,886.6098,0.000,0.000,0.000,0.000,0.000,0.031,0.000,0.000,0.103,0.000,0.000,0.000,0.000,0.000,0.704,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(41:4)_[M+OAC]1-,PC,910.6543,0.000,0.000,0.000,0.000,0.000,0.029,0.000,0.000,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(41:5)_[M+Cl]1-,PC,884.5942,0.000,0.000,0.000,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.465,0.078,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(41:6)_[M+Cl]1-,PC,882.5785,0.000,0.000,0.000,0.062,0.000,0.090,0.000,0.000,0.000,0.000,0.000,0.033,0.074,0.015,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(41:7)_[M+Cl]1-,PC,880.5629,0.114,0.121,0.129,0.062,0.000,0.000,0.000,0.000,0.000,0.151,0.000,0.001,0.379,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
