,,Data ID,155_P1_D06_brain_18C36_PWD_lean_0.mzXML,147_P1_D02_brain_18C37_PWD_lean_0.mzXML,163_P1_D10_brain_18C40_PWD_lean_0.mzXML,051_P1_B02_brain_18C41_PWD_lean_0.mzXML,245_P1_F03_brain_18C42_PWD_lean_0.mzXML,353_P1_H09_brain_NPC1_PWD_lean_0.mzXML,337_P1_H01_brain_NPC2_PWD_lean_0.mzXML,197_P1_E03_brain_NPC3_PWD_lean_0.mzXML,247_P1_F04_brain_18F50_PWD_obese_0.mzXML,055_P1_B04_brain_18F52_PWD_obese_0.mzXML,101_P1_C03_brain_18F54_PWD_obese_0.mzXML,213_P1_E11_brain_18F55_PWD_obese_0.mzXML,251_P1_F06_brain_18F57_PWD_obese_0.mzXML,243_P1_F02_brain_NPF1_PWD_obese_0.mzXML,013_P1_A07_brain_NPF2_PWD_obese_0.mzXML,195_P1_E02_brain_NPF4_PWD_obese_0.mzXML,349_P1_H07_brain_NPF5_PWD_obese_0.mzXML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Sample ID,18C36,18C37,18C40,18C41,18C42,NPC1,NPC2,NPC3,18F50,18F52,18F54,18F55,18F57,NPF1,NPF2,NPF4,NPF5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Phenotype,lean,lean,lean,lean,lean,lean,lean,lean,obese,obese,obese,obese,obese,obese,obese,obese,obese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Group,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,PWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Compartment,Bra,Bra,Bra,Bra,Bra,Bra,Bra,Bra,Bra,Bra,Bra,Bra,Bra,Bra,Bra,Bra,Bra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Handling,Whole,Whole,Whole,Whole,Whole,Whole,Whole,Whole,Whole,Whole,Whole,Whole,Whole,Whole,Whole,Whole,Whole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,96wPL No.,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Address,D06,D02,D10,B02,F03,H09,H01,E03,F04,B04,C03,E11,F06,F02,A07,E02,H07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lipid variable,Category,m/z,18C36,18C37,18C40,18C41,18C42,NPC1,NPC2,NPC3,18F50,18F52,18F54,18F55,18F57,NPF1,NPF2,NPF4,NPF5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(34:2)_[M+Cl]1-,PC,792.5316,10.462,12.208,11.586,9.690,11.107,11.735,12.459,12.441,11.312,11.500,11.111,12.119,12.793,12.830,11.217,12.913,12.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(34:2)_[M+OAC]1- ,PC,816.576,5.962,8.502,6.373,6.267,5.174,8.008,8.162,8.176,6.628,8.189,9.926,8.276,7.268,6.475,8.195,6.370,6.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(34:3)_[M+OAC]1- ,PC,814.5604,2.333,2.789,2.495,2.202,1.649,2.931,2.837,2.762,2.369,2.770,3.433,2.728,2.762,2.256,2.806,2.569,2.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(34:5)_[M+OAC]1- ,PC,810.5291,10.102,11.036,11.674,10.203,6.696,12.511,11.270,11.784,9.495,11.840,13.888,10.963,11.709,11.593,11.593,11.626,10.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(34:6)_[M+OAC]1- ,PC,808.5134,1.141,1.204,1.464,1.120,0.798,1.389,1.209,1.240,1.041,1.381,1.442,1.196,1.414,1.141,1.344,1.427,1.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(35:2)_[M+OAC]1- ,PC,830.5917,4.347,4.885,4.520,4.283,4.732,4.415,3.766,4.201,4.808,4.776,4.436,4.198,3.951,3.792,4.125,4.639,4.260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(35:3)_[M+OAC]1- ,PC,828.576,0.415,0.329,0.276,0.384,0.518,0.609,0.400,0.339,0.454,0.449,0.418,0.272,0.389,0.239,0.356,0.417,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(35:4)_[M+OAC]1- ,PC,826.5604,5.517,7.003,6.033,6.074,6.443,5.404,4.641,5.696,6.588,6.552,5.674,5.396,5.389,4.813,5.658,5.878,5.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(35:5)_[M+Cl]1-,PC,800.5003,0.023,0.000,0.009,0.055,0.007,0.005,0.009,0.000,0.007,0.021,0.000,0.005,0.000,0.263,0.025,0.000,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(35:5)_[M+OAC]1- ,PC,824.5447,0.650,0.846,0.150,0.582,0.240,0.183,1.909,0.145,0.502,0.216,0.211,2.063,0.176,1.747,0.188,0.210,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:0)_[M+OAC]1-,PC,848.6386,3.023,3.489,5.767,4.259,4.708,2.762,5.094,3.639,3.931,7.258,4.444,7.471,1.817,6.296,9.830,1.775,3.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:2)_[M+Cl]1-,PC,820.5629,2.353,0.742,2.122,1.779,1.522,0.703,1.760,1.165,1.247,1.669,0.993,1.971,0.597,2.025,2.786,0.524,1.627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:2)_[M+OAC]1- ,PC,844.6073,2.136,2.310,1.682,2.198,1.973,2.164,2.324,2.417,2.138,2.302,2.198,2.210,2.060,1.926,2.284,1.720,1.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:3)_[M+Cl]1-,PC,818.5472,1.908,0.277,0.735,1.623,1.822,1.219,0.671,0.383,1.878,0.602,0.388,0.611,0.177,0.863,1.082,0.255,0.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:3)_[M+OAC]1- ,PC,842.5917,1.576,1.839,1.594,1.475,1.155,1.804,1.941,1.920,1.589,1.786,2.063,1.749,1.704,1.508,1.715,1.463,1.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:4)_[M+Cl]1-,PC,816.5316,3.359,1.288,3.045,3.039,2.136,0.939,2.604,1.826,1.753,2.470,1.623,2.920,0.985,3.125,4.394,0.804,2.527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:4)_[M+OAC]1- ,PC,840.576,0.934,0.848,0.890,1.118,1.316,0.908,0.954,0.937,0.750,0.973,1.155,0.906,0.877,0.791,1.095,0.762,0.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:6)_[M+OAC]1- ,PC,836.5447,12.017,14.022,13.893,11.294,8.362,15.517,16.017,16.510,12.290,15.659,17.329,15.057,15.614,14.752,16.540,15.844,14.586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:7)_[M+OAC]1- ,PC,834.5291,122.864,137.718,141.209,117.952,78.557,149.393,145.638,150.536,116.619,141.498,159.880,137.222,151.292,137.661,155.032,150.002,142.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(36:8)_[M+OAC]1- ,PC,832.5134,2.283,2.361,2.871,2.074,1.511,2.908,2.631,2.779,2.134,2.743,3.188,2.504,2.977,2.624,3.138,3.087,2.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(37:2)_[M+Cl]1-,PC,834.5785,0.494,0.855,0.550,0.559,0.803,0.853,0.542,0.782,0.741,0.742,1.059,0.765,0.766,0.770,0.749,0.675,0.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(37:2)_[M+OAC]1- ,PC,858.623,1.390,1.453,1.333,1.352,1.315,1.282,1.449,1.422,1.352,1.673,1.403,1.513,1.137,1.288,1.851,1.090,1.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(37:3)_[M+Cl]1-,PC,832.5629,3.727,0.032,0.013,2.951,2.485,0.025,0.032,0.038,2.332,0.063,0.054,0.007,0.029,0.038,0.029,0.017,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(37:4)_[M+OAC]1- ,PC,854.5917,6.184,8.514,6.970,6.451,7.427,6.683,5.997,6.679,7.695,7.046,6.782,6.416,6.422,5.933,6.426,7.116,7.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(37:5)_[M+OAC]1- ,PC,852.576,1.612,1.969,1.701,1.690,1.849,1.618,1.249,1.544,1.756,1.724,1.701,1.411,1.543,1.392,1.537,1.659,1.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(37:6)_[M+OAC]1- ,PC,850.5604,5.210,6.406,5.708,5.201,5.668,5.230,4.534,5.292,6.021,6.430,5.660,5.189,5.277,4.705,6.168,5.906,5.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(37:7)_[M+Cl]1-,PC,824.5003,0.306,0.068,0.120,0.683,0.432,0.165,0.187,0.161,0.241,0.298,0.073,0.188,0.016,1.727,0.529,0.014,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(37:7)_[M+OAC]1- ,PC,848.5447,0.350,0.229,0.315,0.265,0.154,0.465,0.249,0.396,0.438,0.428,0.409,0.302,0.555,0.424,0.380,0.489,0.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:0)_[M+Cl]1-,PC,852.6255,0.025,0.156,0.093,0.031,0.018,0.085,0.068,0.093,0.049,0.235,0.092,0.203,0.078,0.101,0.250,0.111,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:0)_[M+OAC]1-,PC,876.6699,0.247,0.351,0.506,0.461,0.484,0.326,0.455,0.334,0.527,0.649,0.357,0.652,0.271,0.446,0.879,0.252,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:2)_[M+OAC]1- ,PC,872.6386,0.675,0.781,0.546,0.667,0.579,0.745,0.855,0.845,0.671,0.742,0.741,0.689,0.601,0.515,0.875,0.455,0.586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:3)_[M+OAC]1- ,PC,870.623,0.681,0.827,0.713,0.553,0.475,0.821,0.980,0.873,0.624,0.800,1.002,0.827,0.755,0.721,0.884,0.602,0.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:4)_[M+Cl]1-,PC,844.5629,3.189,1.232,2.883,2.766,2.029,0.937,2.590,1.706,1.700,2.315,1.466,2.801,0.900,2.980,4.066,0.760,2.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:4)_[M+OAC]1- ,PC,868.6073,0.999,0.495,0.431,1.179,1.260,0.648,0.459,0.620,0.847,0.708,0.233,0.547,0.696,0.481,0.365,0.629,0.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:5)_[M+Cl]1-,PC,842.5472,0.881,0.426,0.855,0.790,0.648,0.315,0.640,0.432,0.517,0.618,0.541,0.679,0.214,1.241,1.146,0.233,0.702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:5)_[M+OAC]1- ,PC,866.5917,0.618,0.438,0.414,0.545,0.606,0.557,0.531,0.557,0.453,0.549,0.543,0.453,0.560,0.395,0.496,0.446,0.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:6)_[M+Cl]1-,PC,840.5316,3.272,1.270,3.066,2.759,2.137,0.973,2.808,1.762,1.829,2.486,1.600,2.851,1.024,3.187,5.080,0.891,2.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:6)_[M+OAC]1- ,PC,864.576,0.827,0.480,0.517,1.040,1.005,0.619,0.428,0.640,0.801,0.688,0.467,0.466,0.689,0.543,0.887,0.647,0.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:7)_[M+OAC]1- ,PC,862.5604,0.120,0.107,0.175,0.236,0.201,0.233,0.108,0.131,0.198,0.128,0.224,0.087,0.249,0.193,0.556,0.172,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(38:9)_[M+OAC]1- ,PC,858.5291,4.199,3.973,4.262,3.916,4.468,5.551,4.427,4.629,4.003,4.236,4.674,3.679,5.497,3.876,4.539,5.125,4.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(39:2)_[M+OAC]1- ,PC,886.6543,0.070,0.024,0.028,0.048,0.036,0.026,0.022,0.031,0.038,0.100,0.037,0.025,0.080,0.000,0.043,0.021,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(39:3)_[M+OAC]1- ,PC,884.6386,0.000,0.000,0.017,0.000,0.000,0.000,0.005,0.000,0.006,0.000,0.000,0.005,0.025,0.000,0.004,0.005,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(39:4)_[M+Cl]1-,PC,858.5785,0.082,0.000,0.008,0.041,0.039,0.039,0.009,0.013,0.035,0.030,0.012,0.008,0.018,0.022,0.040,0.009,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(39:4)_[M+OAC]1-,PC,882.623,0.443,0.743,0.560,0.512,0.654,0.515,0.407,0.525,0.683,0.664,0.588,0.480,0.458,0.481,0.492,0.628,0.450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(39:5)_[M+OAC]1- ,PC,880.6073,2.159,3.970,3.250,2.321,2.848,3.133,3.176,3.637,3.301,2.475,3.638,2.615,3.169,2.921,2.405,3.291,3.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(39:6)_[M+OAC]1-,PC,878.5917,4.876,8.618,6.935,5.898,8.708,9.385,6.783,7.439,7.618,6.528,9.301,7.772,5.818,6.796,6.588,5.797,5.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(39:7)_[M+OAC]1- ,PC,876.576,0.931,1.157,0.948,0.952,0.960,1.173,0.884,0.864,1.016,1.103,1.176,0.835,0.900,0.943,1.050,1.017,1.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:0)_[M+Cl]1-,PC,880.6568,0.000,0.000,0.000,0.000,0.000,0.007,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0.011,0.006,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:1)_[M+Cl]1-,PC,878.6411,0.154,0.092,0.101,0.171,0.103,0.143,0.085,0.136,0.075,0.131,0.187,0.058,0.061,0.086,0.244,0.105,0.080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:1)_[M+OAC]1- ,PC,902.6856,0.410,0.212,0.211,0.328,0.539,0.303,0.170,0.364,0.443,0.363,0.376,0.175,0.408,0.159,0.173,0.321,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:10)_[M+OAC]1-,PC,884.5447,4.145,4.014,4.373,3.884,4.202,5.087,4.236,4.278,3.835,4.177,4.761,3.756,5.500,3.599,4.374,4.852,4.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:2)_[M+Cl]1-,PC,876.6255,0.784,1.311,1.049,1.180,1.597,1.842,1.088,1.357,1.325,1.530,2.085,1.793,1.405,1.531,1.305,1.215,1.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:2)_[M+OAC]1- ,PC,900.6699,0.007,0.031,0.000,0.000,0.011,0.016,0.000,0.017,0.000,0.004,0.022,0.000,0.010,0.000,0.009,0.010,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:3)_[M+Cl]1-,PC,874.6098,0.524,0.453,0.571,0.424,0.700,1.147,0.611,0.709,0.665,0.912,1.042,0.932,0.853,0.909,0.670,0.896,0.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:4)_[M+Cl]1-,PC,872.5942,0.108,0.029,0.112,0.081,0.030,0.029,0.066,0.064,0.032,0.115,0.056,0.097,0.022,0.068,0.273,0.016,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:5)_[M+Cl]1-,PC,870.5785,0.330,0.446,0.398,0.623,0.314,0.337,0.450,0.388,0.392,0.377,0.640,0.433,0.430,0.209,0.864,0.485,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:6)_[M+Cl]1-,PC,868.5629,1.951,0.677,1.672,1.698,1.238,0.548,1.585,1.088,0.969,1.487,0.961,1.664,0.555,1.888,2.716,0.468,1.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:6)_[M+OAC]1- ,PC,892.6073,1.375,2.760,2.662,1.754,2.836,3.809,2.156,2.468,2.331,2.495,3.500,2.905,1.813,2.616,2.096,2.199,1.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(40:9)_[M+OAC]1- ,PC,886.5604,25.992,25.271,26.277,24.287,28.676,33.596,28.012,29.150,25.234,27.035,29.757,24.383,33.529,24.659,27.294,31.886,27.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(41:0)_[M+Cl]1-,PC,894.6724,0.004,0.010,0.005,0.000,0.026,0.018,0.007,0.022,0.010,0.010,0.006,0.012,0.005,0.010,0.021,0.008,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(41:1)_[M+OAC]1-,PC,916.7012,0.609,0.855,0.457,0.510,0.757,0.566,0.443,0.689,0.697,0.505,0.863,0.376,0.790,0.500,0.762,0.676,0.657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(41:2)_[M+OAC]1-,PC,914.6856,0.207,1.109,0.643,0.670,0.363,0.543,0.507,0.544,0.509,0.522,1.214,0.615,0.418,0.461,0.721,0.676,0.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(41:4)_[M+Cl]1-,PC,886.6098,2.513,2.422,1.915,2.170,2.564,2.646,2.394,2.633,2.520,2.663,3.438,2.616,3.266,2.563,2.617,2.734,2.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(41:4)_[M+OAC]1-,PC,910.6543,0.005,0.033,0.042,0.009,0.033,0.206,0.080,0.075,0.040,0.018,0.106,0.034,0.021,0.001,0.010,0.038,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(41:5)_[M+Cl]1-,PC,884.5942,0.523,0.024,0.122,0.103,0.147,1.469,1.283,0.151,0.113,0.349,0.126,0.189,0.116,0.037,0.681,0.036,1.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(41:6)_[M+Cl]1-,PC,882.5785,0.027,0.000,0.002,0.017,0.022,0.063,0.026,0.003,0.027,0.006,0.003,0.000,0.010,0.000,0.014,0.000,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(41:7)_[M+Cl]1-,PC,880.5629,0.226,0.002,0.001,0.066,0.035,0.004,0.001,0.001,0.023,0.004,0.000,0.003,0.007,0.007,0.003,0.006,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCXXX(42:1)_[M+Cl]1-,PC,906.6724,0.012,0.012,0.016,0.010,0.024,0.011,0.011,0.008,0.026,0.012,0.010,0.012,0.009,0.015,0.016,0.011,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
